time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration,total_params
2026-09-07 09:43:47,keras14_kaggle_bike1.py,"(3265, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,600,128,31.0804,38439.5234375,22032.232421875,23269.26953125,0.2989344596862793,0.7,20721
2026-09-07 09:46:31,keras14_kaggle_bike1.py,"(3265, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,700,128,35.8455,33454.43359375,22071.146484375,23674.7421875,0.28671830892562866,0.7,20721
2026-09-07 10:35:57,keras15_verbose.py,"(7,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,3.0953,3.519395112991333,0.002130440203472972,0.007260121870785952,0,0.7,89
2026-09-07 10:36:59,keras15_verbose.py,"(7,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,3.1231,22.72530174255371,0.03489821031689644,0.14342421293258667,0.7848637104034424,0.7,89
2026-09-07 11:09:03,keras16_validation1.py,"(6,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,6.0294,15.097533226013184,0.10243643075227737,0.9084768295288086,-2.6339073181152344,0.7,89
2026-09-07 11:26:14,keras16_validation1 copy.py,"(8,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,5.7905,8.664275169372559,0.00337174697779119,0.04167613387107849,0.9666590690612793,0.7,89
2026-09-07 11:30:35,keras16_validation1 copy.py,"(8,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,5.6397,55.51526641845703,0.045761920511722565,0.579709529876709,0.5362323522567749,0.7,89
2026-09-07 11:31:11,keras16_validation1 copy.py,"(10,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,6.1188,21.66057586669922,0.012250937521457672,0.08140438795089722,0.8778934478759766,0.7,89
2026-09-07 11:31:56,keras16_validation1 copy.py,"(10,)",-1,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,300,4,16.9826,42.30030059814453,0.00012283316755201668,0.0007261827704496682,0.9989107251167297,0.7,89
2026-09-07 13:20:30,keras16_validation4_split.py,"(12,)",8674038,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,6.0441,341.3664855957031,3.2993905544281006,2.8070785999298096,0.9099934697151184,0.7,89
2026-09-07 13:20:43,keras16_validation4_split.py,"(12,)",8674038,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,5.9978,120.46408081054688,0.16734327375888824,0.15262645483016968,0.9951061606407166,0.7,89
2026-09-07 13:21:14,keras16_validation4_split.py,"(12,)",8674038,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,5.6411,264.0619812011719,11.571184158325195,12.93997859954834,0.5850908756256104,0.7,89
2026-09-07 13:21:26,keras16_validation4_split.py,"(12,)",8674038,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,5.6458,157.01451110839844,0.1196482926607132,0.15726374089717865,0.994957447052002,0.7,89
2026-09-07 13:21:48,keras16_validation4_split.py,"(12,)",8674038,sequential,Dense 3 -> 7 -> 5 -> 2 -> 1,mse,adam,100,4,5.6119,54.620216369628906,0.012738754041492939,0.016420187428593636,0.999473512172699,0.7,89
2026-09-07 13:32:29,keras17_val3_boston.py,"(404, 13)",0,sequential,Dense 48 -> 382 -> 793 -> 291 -> 72 -> 29 -> 1,mse,adam,650,32,37.9276,519453.03125,32.08052062988281,35.97335433959961,0.5678556502197812,0.7,577334
2026-09-07 13:33:59,keras17_val3_boston.py,"(404, 13)",0,sequential,Dense 48 -> 382 -> 793 -> 291 -> 72 -> 29 -> 1,mse,adam,650,32,53.7806,297389.71875,30.604969024658203,40.7504768371582,0.5104685152255365,0.7,577334
2026-09-07 13:35:54,keras17_val5_kaggle_bike.py,"(3265, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,700,128,54.7923,42411.2421875,22196.150390625,23966.236328125,0.27793610095977783,0.7,20721
2026-09-07 13:39:09,keras17_val4_ddarung.py,"(1021, 9)",858,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,700,8,103.47,13163.623046875,2704.00341796875,3222.84326171875,0.5346058613179359,0.7,10609
2026-09-07 13:43:26,keras17_val5_kaggle_bike.py,"(3265, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,700,128,55.5484,57211.93359375,21905.794921875,23786.455078125,0.28335243463516235,0.7,20721
2026-09-07 14:01:49,keras17_val5_kaggle_bike.py,"(3265, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,700,128,55.188,41617.875,22148.830078125,23546.8515625,0.29057127237319946,0.7,20721
2026-09-07 14:13:54,keras18_time.py,"(8708, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,1,128,1.0759,36777.546875,36777.546875,32755.306640625,-0.006057262420654297,0.7,20721
2026-09-07 14:14:11,keras18_time.py,"(8708, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,10,128,2.2154,34708.890625,24772.814453125,24748.296875,0.23987233638763428,0.7,20721
2026-09-07 14:16:56,keras18_time.py,"(8708, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,10,128,2.0831,45188.140625,25683.78515625,24536.185546875,0.24638760089874268,0.7,20721
2026-09-07 14:17:25,keras18_time.py,"(8708, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,50,128,6.5011,36139.203125,24522.064453125,24299.728515625,0.2536499500274658,0.7,20721
2026-09-07 14:37:53,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.4273,4641.4345703125,126.36676025390625,111.51422119140625,-81.73577486455413,0.7,2382
2026-09-07 14:40:47,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.5881,61195.3203125,72.8469009399414,65.80455017089844,-47.82237616427639,0.7,2382
2026-09-07 14:40:56,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.43,2338.607666015625,4.933877468109131,7.351217269897461,-4.4540899023754275,0.7,2382
2026-09-07 14:57:15,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.4676,1571.67822265625,27.440427780151367,116.16150665283203,-85.18371723527922,0.7,2382
2026-09-07 14:57:40,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.4412,2570.804443359375,11.459051132202148,10.403145790100098,-6.718410611436751,0.7,2382
2026-09-07 14:58:03,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.4598,3531.010986328125,6.305304527282715,5.641801834106445,-3.1858229414425008,0.7,2382
2026-09-07 14:58:27,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,5,128,1.4595,133164.875,119.11854553222656,84.88916015625,-61.98182085089788,0.7,2382
2026-09-07 14:59:54,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,500,128,68.5935,3145.89794921875,0.6420082449913025,0.6453524231910706,0.5211935524411306,0.7,2382
2026-09-07 15:04:56,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,500,128,67.9893,11693.3037109375,0.642959713935852,0.648185133934021,0.5190918572210341,0.7,2382
2026-09-07 15:07:07,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,150,128,20.9657,2084.35693359375,0.7286879420280457,0.698258638381958,0.48194089590352773,0.7,2382
2026-09-07 15:12:26,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,10,128,2.1103,5202.44482421875,5.429452419281006,4.815768718719482,-2.5729640290482885,0.7,2382
2026-09-07 15:14:26,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,10,128,2.0443,3615.090087890625,3.607492685317993,7.29020357131958,-4.408820711050865,0.7,2382
2026-09-07 15:15:00,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,10,128,2.1571,861.1995849609375,2.828798532485962,1.2871694564819336,0.045010125647302,0.7,2382
2026-09-07 15:16:13,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,10,128,2.149,8670.2958984375,34.11742401123047,11.64716625213623,-7.6413864809332726,0.7,2382
2026-09-07 15:16:49,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,10,128,2.2072,38808.25390625,2.6148133277893066,10.492207527160645,-6.784487131465807,0.7,2382
2026-09-07 15:18:29,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,10,128,2.0864,16639.046875,2.521486759185791,2.688382148742676,-0.994592192891159,0.7,2382
2026-09-07 15:19:35,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,14.3926,4189.5693359375,1.2457189559936523,0.9701420068740845,0.2802222837373788,0.7,2382
2026-09-07 15:20:18,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,14.0452,51388.13671875,1.3262264728546143,16.316593170166016,-11.105773924866812,0.7,2382
2026-09-07 15:21:26,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,13.9494,4607.9267578125,1.2195186614990234,0.6692526340484619,0.5034613302797357,0.7,2382
2026-09-07 15:22:11,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,14.1066,2219.02490234375,1.954451560974121,0.7910344004631042,0.41310776356194656,0.7,2382
2026-09-07 15:22:52,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,14.1269,5912.2646484375,0.7536571025848389,0.7784334421157837,0.4224564547158046,0.7,2382
2026-09-07 15:23:26,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,50,128,7.3958,29125.875,1.1842340230941772,0.7641462683677673,0.43305693267419454,0.7,2382
2026-09-07 15:24:20,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,13.9284,924.8897705078125,0.7917531728744507,1.1355432271957397,0.1575065439493939,0.7,2382
2026-09-07 15:25:12,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38 -> 27 -> 19 -> 7 -> 1,mse,adam,100,128,14.0061,1567.9920654296875,0.790913999080658,0.7355777025222778,0.45425279556438225,0.7,2382
2026-09-07 15:26:23,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,13.9375,1453.98095703125,1.0702037811279297,1.05083167552948,0.22035609865610983,0.7,2382
2026-09-07 15:27:45,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,14.0454,12246.9208984375,0.8185304999351501,0.767824649810791,0.43032759523719877,0.7,2382
2026-09-07 15:28:09,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 1,mse,adam,100,128,12.6922,43379.640625,0.739224374294281,0.7072737812995911,0.47525211685083313,0.7,131
2026-09-07 15:28:37,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 1,mse,adam,100,128,12.0406,951301.375,27.306249618530273,30.616941452026367,-21.715633944126946,0.7,9
2026-09-07 15:29:25,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 1,mse,adam,100,128,12.3868,784.115966796875,3.453372001647949,4.800837993621826,-2.5618862009201604,0.7,131
2026-09-07 15:30:25,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,14.3208,572.3550415039062,0.6279100775718689,0.5716080665588379,0.575906642953186,0.7,2382
2026-09-07 15:31:19,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,14.0214,9921.9375,0.746461033821106,0.7766663432121277,0.4237677930296371,0.7,2382
2026-09-07 15:35:44,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,14.0604,5.075314998626709,0.6523168087005615,0.6180854439735413,0.541423728968952,0.7,2382
2026-09-07 15:42:01,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,14.8148,31.42684555053711,1.3172485828399658,1.299983263015747,0.03550347582525537,0.7,2382
2026-09-07 15:44:24,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,15.0705,381.9432067871094,0.7088652849197388,0.6975777745246887,0.48244594508211613,0.7,2382
2026-09-07 15:53:00,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,100,128,14.0391,3869.732421875,9.397163391113281,0.7501579523086548,0.44343504290420643,0.7,2382
2026-09-07 16:08:59,keras19_overfit2_diebits.py,"(132, 10)",273,sequential,Dense 35 -> 29 -> 43 -> 97 -> 52 -> 16 -> 1,mse,adam,100,32,6.6915,26113.1484375,3190.074462890625,2870.67529296875,0.5075652203308305,0.7,12948
2026-09-07 16:10:25,keras19_overfit3_boston.py,"(404, 13)",0,sequential,Dense 48 -> 382 -> 793 -> 291 -> 72 -> 29 -> 1,mse,adam,650,32,52.9266,702002.125,28.792150497436523,36.38899230957031,0.5628626840333789,0.7,577334
2026-09-07 16:12:18,keras19_overfit3_boston.py,"(404, 13)",0,sequential,Dense 48 -> 382 -> 793 -> 291 -> 72 -> 29 -> 1,mse,adam,650,32,54.9341,597693.125,31.315397262573242,48.222408294677734,0.42070905774347145,0.7,577334
2026-09-07 16:14:40,keras19_overfit4_ddarung.py,"(1021, 9)",858,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,700,8,103.268,7873.31884765625,2707.440673828125,3054.9677734375,0.5588478838380262,0.7,10609
2026-09-07 16:16:35,keras19_overfit5_kaggle_bike.py,"(8708, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 16(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 1,mse,adam,700,128,81.1443,39701.21484375,22094.6640625,22352.037109375,0.31347209215164185,0.7,20721
2026-09-07 16:20:21,keras19_overfit5_kaggle_bike.py,"(8708, 10)",8674,sequential,Dense 128(relu) -> 32(relu) -> 64(relu) -> 128(relu) -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,700,128,202.9519,33582.953125,21414.451171875,22115.09375,0.3207496404647827,0.7,30497
2026-09-07 16:43:41,test11.py,"(80000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,128,59.349,4.256567951911551e+18,8.909494452473561e+18,8.882145200244261e+18,-2.384185791015625e-07,0.7,29345
2026-09-07 16:45:40,test11.py,"(80000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,128,87.8393,4.276805562932396e+18,8.90981386060143e+18,8.88223975824425e+18,-1.0967254638671875e-05,0.7,29345
2026-09-07 16:48:53,test11.py,"(80000,)",8674,sequential,Dense 128 -> 32(celu) -> 64(celu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,128,65.9446,4.16358445257379e+18,2.006500968551678e+19,2.004094357500802e+19,-1.2563190460205078,0.7,29345
2026-09-07 16:50:33,test11.py,"(80000,)",8674,sequential,Dense 128 -> 32(celu) -> 64(celu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,128,65.3797,4.4243498528973783e+18,2.0076268684585206e+19,2.005251703440199e+19,-1.257620096206665,0.7,29345
2026-09-07 16:52:45,test11.py,"(80000,)",8674,sequential,Dense 128 -> 32(celu) -> 64(celu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,128,65.2236,4.327933678257701e+18,2.0080693119375376e+19,2.0057115192029348e+19,-1.25813889503479,0.7,29345
2026-09-07 16:53:38,test11.py,"(8000,)",8674,sequential,Dense 128 -> 32(celu) -> 64(celu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,9.4817,1996467631816704.0,123661117816832.0,129467200569344.0,0.8584132790565491,0.7,29345
2026-09-07 16:54:30,test11.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.5104,1996268855361536.0,123853812531200.0,129672746631168.0,0.8581884503364563,0.7,29345
2026-09-07 16:56:31,test11.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.3684,2.2514965683783074e+19,1.383614849593901e+18,1.3852557332594033e+18,0.8389064073562622,0.7,29345
2026-09-07 16:57:06,test11.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.629,2.204375458253688e+19,1.369324084650836e+18,1.327685304429052e+18,0.8370047211647034,0.7,29345
2026-09-07 16:57:29,test11.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.8788,2.2240360455722762e+19,1.3699965734501745e+18,1.3994175804641116e+18,0.8325080871582031,0.7,29345
2026-09-07 17:06:24,test11.py,"(8000, 3)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.7166,5.038593209165414e+16,1.195703325949952e+16,1.2872186637320192e+16,0.47089338302612305,0.7,29601
2026-09-07 17:07:23,test11.py,"(8000, 3)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.5823,4.832284455102054e+16,1.1418593610694656e+16,1.2651167620268032e+16,0.4687405824661255,0.7,29601
2026-09-07 17:12:43,test11.py,"(8000, 3)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.666,5.111998065724621e+16,1.2151817542565888e+16,1.2446969842630656e+16,0.4678880572319031,0.7,29601
2026-09-07 17:15:28,keras20_EarlyStopping1_califronia.py,"(14447, 8)",30956,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,100,128,14.8581,5372.39013671875,1.055605173110962,0.7444384098052979,0.4476787606510656,0.7,10545
2026-09-07 17:30:00,keras20_EarlyStopping1_califronia.py,"(14447, 8)",30956,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,76,128,11.4252,14295.578125,0.8937514424324036,0.7867197394371033,0.41630881467777425,0.7,10545
2026-09-07 17:31:14,keras20_EarlyStopping1_califronia.py,"(14447, 8)",30956,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,121,128,17.8317,3665.150146484375,0.866901159286499,0.808671236038208,0.4000221184779875,0.7,10545
2026-09-07 17:32:37,keras20_EarlyStopping1_califronia.py,"(14447, 8)",30956,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,202,128,28.6588,2457.23193359375,0.6615845561027527,0.6381688117980957,0.5265233200035332,0.7,10545
2026-09-07 17:34:58,keras19_overfit1_california.py,"(14447, 8)",30956,sequential,Dense 13 -> 38(relu) -> 27(relu) -> 19(relu) -> 7(relu) -> 1,mse,adam,46,128,6.9074,63.799468994140625,1.2775967121124268,0.9323397874832153,0.3082688977407264,0.7,2382
2026-09-07 17:36:31,test11.py,"(8000, 3)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,431,512,34.9294,4.986570417792614e+16,258388151762944.0,195313906221056.0,0.9914353489875793,0.7,29601
2026-09-07 17:37:42,test11 copy.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,248,512,20.5645,222227283968.0,33726652.0,6923541.5,0.9999226927757263,0.7,29345
2026-09-07 17:38:27,test11 copy.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,242,512,20.2223,223610617856.0,13056081.0,7830522.5,0.9999083280563354,0.7,29345
2026-09-07 17:39:53,test12.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,242,512,19.9007,224275644416.0,69314344.0,6399960.5,0.9999250769615173,0.7,29345
2026-09-07 17:40:41,test12.py,"(8000,)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,100,512,8.8179,217779290112.0,13020500992.0,12847882240.0,0.8503546714782715,0.7,29345
2026-09-07 17:42:35,keras19_overfit5_kaggle_bike copy.py,"(8708, 10)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,95,128,12.4024,34006.3359375,24495.306640625,23847.400390625,0.26754307746887207,0.7,30497
2026-09-07 17:43:08,keras19_overfit5_kaggle_bike copy.py,"(8708, 10)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,113,128,14.2949,36481.5546875,24119.64453125,23793.375,0.26920241117477417,0.7,30497
2026-09-07 17:44:34,keras19_overfit5_kaggle_bike copy.py,"(8708, 10)",8674,sequential,Dense 128 -> 32(relu) -> 64(relu) -> 128 -> 64(relu) -> 64(relu) -> 32(relu) -> 1,mse,adam,636,128,75.8341,35909.56640625,21221.919921875,22304.9453125,0.3149183392524719,0.7,30497
